0,1385975693092,16,0,0,290.87,-199.36,1629.61,291.38,-115.70,1508.10,190.98,-111.78,1525.97,216.06,-39.57,1326.01,315.38,-9.92,1231.45,58.76,-4.75,1271.39,211.48,17.71,1076.05,189.24,54.42,872.38,438.01,-90.35,803.28,-33.06,-16.13,841.81,373.45,-64.58,689.77,12.29,-52.72,730.89,487.01,-72.99,379.03,-116.16,-57.00,468.50,497.49,-131.97,-16.49,-124.94,-45.45,36.02,
1,1385975693126,16,0,0,293.70,-197.45,1629.54,287.89,-121.96,1508.04,183.91,-122.24,1525.55,217.12,-40.79,1326.45,315.38,-9.92,1231.45,58.25,-3.99,1271.37,208.45,15.24,1076.68,192.98,56.11,873.18,429.30,-100.81,800.60,-33.06,-16.13,841.81,373.45,-64.58,689.77,11.59,-51.54,730.98,493.77,-62.63,382.48,-116.16,-57.00,468.50,494.80,-136.15,-17.59,-124.94,-45.45,36.02,
2,1385975693159,16,0,0,281.62,-215.79,1629.65,292.88,-118.46,1508.10,182.12,-124.71,1524.62,218.95,-39.56,1326.64,309.36,-18.35,1230.58,59.74,-6.26,1272.39,209.40,13.62,1076.90,192.98,56.11,873.18,436.25,-90.35,802.60,-32.42,-17.21,841.86,373.45,-64.58,689.77,12.29,-52.72,730.89,493.77,-62.63,382.48,-116.16,-57.00,468.50,494.80,-136.15,-17.59,-124.94,-45.45,36.02,
3,1385975693192,16,0,0,288.73,-209.74,1629.35,292.88,-118.46,1508.10,168.29,-143.68,1523.74,228.11,-29.75,1327.90,309.42,-18.79,1230.81,60.69,-9.98,1273.79,205.43,17.80,1076.99,191.39,54.42,872.91,403.47,-56.58,790.32,-34.02,-17.09,841.69,373.45,-64.58,689.77,10.55,-48.48,730.88,495.76,-59.59,383.36,-117.58,-53.55,468.88,497.49,-131.97,-16.49,-124.94,-45.45,36.02,
4,1385975693225,16,0,0,282.73,-219.46,1628.13,303.25,-107.27,1507.93,157.98,-157.83,1523.72,228.11,-29.75,1327.90,317.99,-9.67,1232.77,61.17,-15.65,1274.72,204.76,24.57,1077.93,190.01,57.13,872.90,435.29,-90.90,801.74,-27.98,-13.01,843.11,373.45,-64.58,689.77,8.92,-49.60,730.34,495.76,-59.59,383.36,-118.01,-52.50,469.04,497.49,-131.97,-16.49,-124.94,-45.45,36.02,
5,1385975693259,16,0,0,288.20,-216.30,1627.71,285.57,-133.18,1507.72,175.29,-141.30,1524.76,226.59,-31.80,1328.69,321.91,-8.36,1233.58,60.71,-14.04,1275.12,204.47,22.85,1078.31,197.09,55.49,873.70,404.93,-54.72,791.23,-27.96,-10.27,843.51,373.45,-64.58,689.77,11.56,-53.83,730.08,493.77,-62.63,382.48,-115.16,-57.60,468.49,494.80,-136.15,-17.59,-124.24,-47.17,35.49,
6,1385975693292,16,0,0,287.18,-221.66,1627.79,1189.06,1204.40,1222.00,-433.82,-505.04,641.48,216.59,-45.86,1328.50,68.80,-294.34,1366.78,-131.80,-33.58,38.90,201.40,28.58,1078.35,196.77,53.39,873.45,407.27,-55.03,793.53,-112.96,-56.96,468.78,375.69,-61.97,689.57,18.99,-50.76,762.35,487.01,-72.99,379.03,55.79,-26.06,1226.75,494.80,-136.15,-17.59,557.76,639.97,614.97,
7,1385975693325,16,0,0,293.28,-218.15,1626.52,281.92,-143.85,1507.87,167.20,-156.83,1572.72,216.31,-52.39,1328.47,323.10,-7.28,1234.35,66.87,-19.09,1280.56,206.81,30.46,1080.34,193.46,54.34,871.68,407.30,-53.29,793.87,-19.38,-2.13,845.68,376.87,-60.60,690.14,11.34,-53.33,730.25,495.29,-63.49,383.39,-121.05,-63.18,466.91,495.58,-134.92,-16.84,-131.80,-33.58,38.90,
8,1385975693360,16,0,0,282.61,-240.60,1625.60,293.66,-135.02,1505.26,173.45,-148.44,1570.35,231.37,-38.59,1330.15,312.85,-21.65,1233.06,68.45,-24.13,1233.62,207.47,22.33,1081.34,183.53,59.74,868.86,412.21,-50.11,794.92,-24.69,-1.27,844.60,376.87,-60.60,690.14,8.35,-48.32,730.59,496.87,-64.88,384.12,-123.38,-65.47,466.80,495.58,-134.92,-16.84,-128.72,-41.10,37.08,
9,1385975693392,16,0,0,272.78,-237.99,1667.47,282.78,-159.32,1504.23,171.18,-163.15,1566.64,208.17,-76.38,1377.29,327.15,-8.68,1235.02,51.79,-48.55,1234.03,208.10,23.23,1081.83,186.09,62.13,866.87,445.50,-70.76,812.02,-29.92,-4.52,843.32,375.94,-61.00,688.89,8.25,-45.25,731.44,489.33,-83.51,379.70,-113.15,-67.97,468.37,489.26,-144.81,-21.08,-129.15,-40.33,37.15,
10,1385975693425,16,0,0,281.36,-257.71,1662.60,1415.61,1393.78,1102.25,318.08,343.64,843.57,209.15,-72.43,1373.20,319.43,-26.69,1232.88,196.68,-158.58,1563.27,217.52,22.16,1035.84,188.24,73.17,863.73,370.60,-61.38,685.58,42.55,-71.49,1235.85,492.61,-86.77,382.14,16.02,-43.84,760.96,485.69,-150.37,-23.16,-113.97,-68.37,469.88,-21376.82,-26121.28,-5026.38,-130.18,-38.47,37.77,
11,1385975693459,16,0,0,292.40,-255.40,1650.94,298.57,-176.75,1498.95,207.03,-178.58,1558.20,223.22,-64.87,1368.55,314.43,-43.92,1230.89,66.09,-62.93,1286.60,214.62,18.68,1085.20,192.84,78.20,860.79,414.47,-23.34,785.96,-22.49,-3.15,875.21,380.96,-42.78,683.72,13.04,-36.21,731.58,494.12,-96.07,381.36,-120.42,-73.10,468.43,487.35,-147.77,-21.85,-128.72,-41.10,37.08,
12,1385975693492,16,0,0,315.26,-270.75,1640.80,303.71,-202.46,1492.30,210.12,-198.43,1549.65,235.29,-97.87,1365.00,322.27,-47.32,1227.15,50.29,-100.70,1238.89,206.14,1.09,1035.60,184.98,91.11,855.50,441.98,-44.25,796.26,-39.39,39.76,873.67,384.10,-1.49,723.01,-2.50,-5.83,757.76,500.96,-93.30,382.56,-101.68,-54.92,475.50,495.45,-135.08,-15.77,-130.46,-37.90,38.76,
13,1385975693525,16,0,0,335.94,-289.76,1628.60,313.33,-222.59,1484.42,195.40,-257.99,1501.32,230.01,-132.08,1314.28,330.16,-55.42,1222.71,53.92,-121.08,1238.74,217.77,10.19,1036.79,186.02,94.55,852.89,443.26,-35.78,792.12,-25.49,24.72,841.08,386.25,-24.28,677.19,14.62,-24.34,730.09,503.88,-93.39,382.69,-112.28,-68.22,472.43,495.45,-135.08,-15.77,-129.62,-39.11,39.25,
14,1385975693560,16,0,0,344.23,-347.11,1584.40,334.78,-239.14,1473.36,217.51,-275.37,1491.40,239.48,-156.88,1307.19,339.44,-70.19,1215.45,76.34,-129.72,1239.44,220.13,3.23,1037.21,198.22,106.59,851.82,442.62,-34.90,786.53,-13.45,5.03,810.83,367.30,-45.38,665.30,69.21,167.48,332.20,504.40,-99.73,379.73,-130.33,-37.38,39.79,495.45,-135.08,-15.77,364.25,408.68,712.07,
15,1385975693592,16,0,0,388.10,-304.98,1593.89,359.66,-254.76,1458.13,284.73,-227.61,1509.43,261.45,-168.55,1298.33,354.23,-81.68,1207.09,79.37,-159.20,1237.09,224.40,-4.29,1036.61,193.66,102.68,847.28,450.33,-20.50,784.07,-3.69,11.25,780.13,384.80,-19.26,667.49,339.96,382.41,703.15,505.87,-104.67,377.69,100.82,198.21,344.99,489.21,-144.86,-20.74,-129.30,-39.20,39.87,
16,1385975693625,16,0,0,283.10,-185.77,1286.42,381.88,-277.12,1440.58,274.20,-301.76,1461.20,243.06,32.29,1131.77,370.32,-95.21,1195.73,145.84,-122.11,1280.04,230.04,-10.64,1034.75,190.73,109.96,843.90,423.34,25.03,768.15,-16.91,26.25,838.20,391.40,-5.73,666.21,329.48,369.30,699.50,508.16,-104.99,376.58,128.79,225.38,356.86,489.26,-144.81,-21.08,-133.22,-28.57,43.75,
17,1385975693659,16,0,0,321.27,-182.55,1273.60,414.08,-289.25,1419.58,318.21,-298.06,1442.17,249.03,43.56,1127.26,382.90,-116.45,1180.36,139.54,-165.77,1232.88,238.95,-14.42,1032.45,199.94,120.28,843.35,422.66,28.05,764.28,-10.77,23.71,839.16,385.83,-10.67,659.34,326.79,361.70,694.98,513.31,-101.04,375.71,128.79,225.38,356.86,490.65,-143.38,-20.72,-131.98,-30.93,43.47,
18,1385975693692,16,0,0,340.62,-205.17,1256.53,445.67,-302.40,1395.90,382.42,-259.14,1449.55,264.40,40.58,1124.19,407.35,-122.45,1163.49,168.81,-173.25,1229.90,249.91,-17.05,1031.75,201.14,132.71,838.88,430.26,36.14,760.89,-5.33,41.73,840.57,405.34,17.30,661.46,33.12,-3.12,749.46,514.75,-100.17,374.37,-103.51,-74.83,474.51,492.33,-140.77,-20.21,-125.43,-24.05,49.69,
19,1385975693725,16,0,0,361.68,-223.72,1237.17,483.00,-304.37,1371.06,356.57,-352.23,1399.23,281.83,38.39,1120.24,438.98,-122.40,1145.14,165.29,-221.15,1218.62,268.85,-13.76,1028.17,209.36,132.75,835.62,430.10,37.94,754.30,-2.94,57.90,876.10,400.47,11.45,655.42,16.55,32.92,779.42,519.09,-100.64,373.35,-106.47,-101.04,472.34,493.20,-140.12,-20.95,-120.16,-38.09,49.17,
20,1385975693759,16,0,0,403.22,-215.99,1216.61,510.06,-321.04,1343.98,403.98,-342.01,1373.40,292.50,43.53,1115.56,468.02,-123.02,1123.73,209.83,-209.82,1210.11,277.92,-20.79,1023.65,216.16,143.75,831.70,441.10,44.76,751.57,4.08,62.31,881.47,401.63,12.33,651.08,18.80,15.44,778.93,519.94,-106.34,371.78,-109.80,-108.14,477.13,503.75,-127.62,-14.93,-137.54,-56.01,45.38,
21,1385975693792,16,0,0,429.59,-225.03,1195.85,550.64,-311.89,1316.29,442.12,-339.80,1347.91,315.10,25.69,1109.19,485.11,-137.93,1100.57,217.07,-240.44,1198.70,296.36,-19.96,1018.36,218.19,141.15,825.41,439.78,43.76,744.65,7.83,66.49,884.69,409.45,22.79,645.74,16.28,24.10,779.70,524.39,-108.73,370.93,-90.80,-95.21,489.23,503.03,-127.88,-15.23,-129.46,-56.73,52.47,
22,1385975693825,16,0,0,448.75,-239.90,1172.92,576.22,-319.97,1288.20,464.61,-351.99,1323.37,319.60,31.31,1102.83,509.89,-140.47,1077.37,247.19,-241.75,1188.22,304.17,-30.68,1011.24,219.68,141.35,822.53,448.34,51.57,739.62,14.12,70.53,846.52,409.71,23.00,639.46,48.29,-3.33,753.90,529.56,-107.90,369.95,-116.12,-120.49,486.59,494.45,-138.13,-19.15,-129.86,-67.91,55.43,
23,1385975693859,16,0,0,637.90,-398.73,1382.60,610.44,-311.29,1259.83,514.27,-318.25,1327.75,490.24,-212.75,1184.78,522.62,-154.26,1054.38,317.37,-208.48,1217.40,333.58,-8.19,1052.70,230.15,136.33,818.62,448.80,54.74,736.51,14.07,55.48,845.74,409.04,21.95,635.79,-103.42,-114.44,494.12,526.21,-113.26,366.05,-123.48,-14.77,75.97,493.12,-140.22,-20.25,-139.34,-132.37,46.70,
24,1385975693892,16,0,0,659.49,-426.19,1357.06,628.37,-319.62,1231.96,538.81,-320.08,1304.38,503.17,-210.91,1164.12,543.63,-148.46,1034.97,325.47,-216.52,1204.75,342.28,-12.24,1046.40,227.15,139.10,815.97,454.26,47.74,732.62,19.43,62.00,846.37,407.88,20.17,631.22,48.90,-1.74,748.80,531.22,-113.20,368.21,-95.86,-98.43,497.32,500.19,-129.18,-16.38,-172.94,-113.98,48.72,
25,1385975693925,16,0,0,660.90,-420.91,1326.05,634.67,-338.99,1202.72,556.54,-333.83,1281.13,516.24,-215.07,1144.07,559.26,-143.95,1016.14,333.20,-234.92,1190.26,345.73,-16.82,1039.32,228.37,142.05,812.35,449.09,39.26,726.62,19.28,60.92,844.91,410.90,24.45,629.52,47.54,-2.32,745.68,532.66,-118.19,366.45,-111.86,-103.33,489.90,525.48,-81.15,19.50,-167.20,-144.83,41.83,
26,1385975693959,16,0,0,672.17,-421.96,1301.12,656.57,-327.76,1178.32,559.52,-345.83,1257.79,531.78,-241.38,1125.32,560.83,-155.94,996.84,341.80,-243.27,1177.08,350.81,-26.42,1031.58,226.54,157.55,811.58,452.34,56.95,725.32,28.65,53.09,844.28,398.84,13.03,622.30,35.37,10.41,740.73,532.92,-118.45,366.10,-121.42,-102.21,484.97,510.46,-116.41,-11.22,-188.07,-120.90,48.28,
27,1385975693992,16,0,0,693.63,-447.93,1280.25,661.52,-334.65,1152.67,570.01,-357.31,1235.55,530.00,-232.54,1105.08,572.26,-150.55,980.46,348.96,-261.25,1162.09,350.57,-27.85,1024.14,225.67,157.30,807.27,451.35,47.60,720.02,24.65,52.00,841.04,407.87,26.56,621.84,35.55,0.44,735.54,547.83,-93.36,412.13,-112.98,-95.68,484.57,509.96,-117.02,-10.69,-181.18,-109.69,50.59,
28,1385975694026,16,0,0,693.08,-445.33,1257.47,668.83,-331.81,1130.15,568.79,-351.76,1214.00,527.38,-251.99,1086.60,565.72,-167.45,960.29,353.12,-277.83,1150.84,342.39,-33.56,1015.65,210.80,146.68,801.34,445.19,54.52,716.94,2.11,50.25,836.97,403.48,28.08,618.84,34.58,-9.20,733.54,535.42,-121.52,369.90,-116.95,-91.93,482.48,501.89,-126.50,-14.26,-181.13,-109.43,48.36,
29,1385975694059,16,0,0,697.31,-462.40,1238.35,674.01,-327.03,1109.06,568.38,-363.11,1194.69,529.27,-256.56,1069.92,570.75,-159.43,946.46,356.66,-275.12,1137.77,350.61,-40.19,1009.85,224.13,152.89,803.24,426.26,43.97,680.93,13.88,67.72,840.72,543.27,-82.77,417.41,12.85,22.13,735.74,539.27,-50.32,52.01,-126.19,-112.27,476.68,497.87,-132.07,-15.66,-176.23,-132.71,33.41,
30,1385975694092,16,0,0,690.73,-461.92,1219.22,665.90,-339.78,1088.39,568.88,-363.20,1176.66,526.07,-261.27,1054.90,574.18,-152.49,933.55,360.82,-279.74,1126.86,342.46,-34.93,1004.44,205.98,148.08,800.31,432.28,52.06,712.11,215.79,259.76,657.05,398.97,38.53,615.10,-2.43,56.65,840.79,538.00,-88.21,417.70,-130.89,-127.81,492.03,497.05,-132.61,-15.63,-186.99,-98.94,45.75,
31,1385975694125,16,0,0,684.63,-467.64,1202.46,666.34,-338.96,1070.90,565.64,-370.01,1160.64,525.89,-287.67,1038.16,554.56,-178.81,915.90,342.49,-303.28,1112.10,344.43,-52.30,954.18,208.56,157.21,801.99,430.09,51.47,711.15,232.51,293.63,802.51,391.63,39.42,613.98,8.38,12.85,737.05,535.77,-85.06,420.21,-146.89,-110.47,473.70,505.33,-119.65,-9.60,-187.97,-97.25,46.02,
32,1385975694159,16,0,0,681.40,-479.54,1186.38,651.21,-359.14,1051.61,554.72,-378.80,1143.74,532.87,-264.62,993.49,553.83,-179.83,907.08,350.52,-312.37,1103.03,338.59,-57.65,996.94,196.71,154.21,802.13,452.52,27.46,713.45,-1.19,74.08,849.05,386.79,40.40,614.68,8.25,3.17,737.74,531.09,-95.11,419.82,-150.07,-106.59,476.19,506.23,-118.20,-8.35,-196.45,-105.92,42.20,
33,1385975694192,16,0,0,674.45,-488.93,1173.28,650.16,-361.45,1036.06,546.01,-394.00,1129.92,503.04,-298.99,1015.61,551.48,-182.92,898.68,355.76,-305.59,1093.81,346.37,-55.63,948.33,201.44,152.68,803.49,412.53,44.31,708.82,-19.22,67.80,886.93,374.28,32.73,612.02,-14.89,33.01,772.13,513.50,-118.32,376.29,-138.99,-105.15,478.52,521.79,-82.99,22.26,-196.45,-105.92,42.20,
34,1385975694225,16,0,0,694.45,-459.26,1124.18,644.33,-380.18,1062.25,539.33,-389.04,1116.72,508.27,-296.16,970.30,548.62,-202.66,938.18,334.58,-332.06,1080.86,331.40,-58.47,988.27,189.46,152.48,802.44,443.80,51.57,816.86,-20.00,63.49,849.11,405.05,51.09,679.96,-7.86,26.47,736.81,526.40,-79.72,425.04,-146.74,-103.86,477.69,521.79,-82.99,22.26,-196.43,-105.92,42.67,
35,1385975694259,16,0,0,653.90,-495.28,1149.48,625.46,-371.59,1048.54,535.60,-386.26,1106.88,508.93,-293.41,964.05,534.56,-200.70,931.27,318.14,-341.75,1069.47,333.28,-64.63,985.43,192.78,158.41,803.03,404.26,55.36,710.00,-15.62,74.60,851.95,371.54,41.46,614.30,-4.63,18.34,735.92,503.31,-120.21,377.90,-151.63,-102.68,477.50,521.79,-82.99,22.26,-195.10,-109.36,41.84,
36,1385975694292,16,0,0,671.70,-481.75,1102.43,634.00,-389.02,1040.23,522.80,-398.96,1095.51,494.95,-309.06,953.75,529.16,-220.30,925.03,322.30,-344.24,1062.26,333.12,-69.46,983.24,193.34,165.42,803.68,401.11,54.17,709.74,-18.30,68.28,850.45,353.27,21.99,608.28,-7.67,23.84,735.84,517.06,-99.79,420.35,-156.62,-111.84,477.18,521.79,-82.99,22.26,-194.53,-110.84,41.60,
37,1385975694325,16,0,0,658.66,-493.90,1094.72,623.95,-411.18,1029.82,516.67,-400.18,1088.50,488.23,-315.75,946.27,533.31,-214.39,921.94,317.04,-349.08,1055.21,340.17,-65.98,937.57,186.66,153.66,800.95,399.54,39.95,706.77,-20.32,76.64,850.51,355.23,24.73,607.49,26.50,80.72,608.32,514.75,-91.86,421.92,-151.37,-115.80,492.20,506.23,-118.20,-8.35,-194.88,-110.14,42.24,
38,1385975694359,16,0,0,640.41,-512.04,1087.20,606.73,-416.50,1020.17,520.52,-410.99,1082.48,476.48,-331.54,940.30,516.57,-220.99,914.31,294.20,-364.43,1048.19,322.04,-94.68,929.78,185.67,150.17,799.32,425.84,8.12,711.50,-28.85,83.70,849.21,353.20,21.87,606.79,42.51,100.23,611.42,518.80,-95.24,423.12,-151.15,-117.77,493.51,501.38,-123.64,-10.45,-186.98,-100.73,46.47,
39,1385975694392,16,0,0,643.40,-501.23,1084.50,600.65,-411.62,1012.93,510.38,-409.49,1076.72,479.72,-325.96,936.43,522.11,-242.07,910.49,-19.78,68.13,847.39,316.86,-102.58,926.79,190.66,161.94,800.46,392.92,31.43,673.56,16.42,68.43,602.45,511.55,-104.85,421.61,-152.49,-113.71,492.61,520.09,-25.26,61.27,-2.12,87.62,328.16,488.81,-138.70,-15.41,-186.91,-115.40,39.84,
40,1385975694425,16,0,0,442.68,-296.98,1084.16,1271.07,1308.80,950.00,22754.56,27442.74,6083.10,482.36,-321.76,934.80,1271.47,980.55,1032.50,501.51,-417.41,1071.10,315.92,-104.86,925.39,190.26,154.38,798.49,1198.91,638.76,1084.73,175.83,262.67,795.51,728.41,437.13,774.62,-152.13,-113.87,492.54,494.06,-138.52,377.06,9.76,99.17,334.46,488.04,-139.89,-15.55,-184.73,-117.64,40.53,
41,1385975694459,16,0,0,440.31,-305.21,1081.16,590.51,-431.78,1002.03,502.27,-425.07,1068.42,472.10,-333.65,931.63,518.81,-245.97,860.65,-22.52,80.10,845.87,322.96,-97.57,926.17,195.25,154.93,797.17,404.62,23.97,703.92,-4.75,37.32,731.43,362.39,20.28,605.51,-142.78,-96.94,482.25,494.28,-138.83,377.00,149.97,233.83,464.99,490.12,-137.30,-14.11,-183.94,-119.42,40.56,
42,1385975694492,16,0,0,613.73,-529.73,1073.90,586.30,-432.31,998.29,491.26,-426.83,1064.21,452.16,-359.19,926.21,517.16,-249.40,858.69,283.87,-372.37,1039.98,331.09,-89.61,926.33,196.54,164.40,797.38,410.19,36.96,706.08,-20.50,79.38,844.41,377.34,35.44,610.39,30.99,88.93,605.92,485.72,-156.14,373.62,-28.28,59.62,317.93,487.52,-140.01,-14.94,-185.03,-117.33,41.36,
43,1385975694525,16,0,0,610.89,-529.27,1071.24,579.05,-440.40,951.24,488.86,-439.44,1061.52,456.78,-347.75,926.84,515.67,-251.09,859.53,293.39,-360.78,1041.27,331.54,-89.48,926.07,204.16,153.99,794.24,434.23,-6.59,709.94,-14.65,102.92,845.48,359.66,9.73,603.08,33.07,91.00,605.60,509.47,-119.82,419.23,-44.04,44.17,314.08,486.76,-141.16,-14.79,-183.93,-119.42,40.78,
44,1385975694559,16,0,0,606.83,-531.87,1069.61,585.29,-425.96,950.70,488.18,-420.57,1061.29,456.14,-344.11,926.12,505.28,-263.16,858.06,269.78,-366.92,1035.93,331.21,-87.82,925.30,202.98,158.91,793.03,432.67,-14.35,708.86,-3.08,93.70,842.35,352.98,-1.00,600.22,-2.62,47.85,724.26,510.56,-118.05,420.92,-157.02,-105.00,477.50,486.76,-141.16,-14.79,-185.04,-102.11,50.82,
45,1385975694592,16,0,0,594.15,-542.61,1066.60,575.90,-435.96,947.65,484.98,-418.25,1060.42,438.88,-360.52,924.50,505.61,-259.26,859.80,276.25,-350.57,1036.21,319.48,-100.92,921.72,200.12,162.31,790.05,433.24,-14.13,708.63,-5.06,116.39,840.20,369.92,16.36,604.20,0.08,46.98,720.72,509.70,-123.18,419.58,-155.80,-111.77,476.18,515.48,-87.54,26.40,-184.65,-102.85,50.56,
46,1385975694625,16,0,0,604.19,-519.82,1069.10,570.08,-436.08,945.20,479.73,-418.60,1058.01,449.70,-338.67,926.16,505.59,-257.81,861.51,262.66,-367.36,1032.24,308.19,-85.37,962.46,202.46,153.18,784.35,444.75,12.81,758.03,-2.86,99.23,835.96,366.61,11.01,600.94,31.86,92.95,601.32,515.72,-130.45,417.99,-43.90,44.33,312.98,504.60,-113.84,0.67,-184.31,-118.53,39.10,
47,1385975694659,16,0,0,594.88,-519.34,1069.22,563.83,-437.90,945.14,465.01,-432.12,1054.72,424.62,-367.66,919.66,491.64,-274.87,856.85,259.03,-355.71,1032.07,311.01,-88.57,958.23,202.55,165.72,780.65,433.78,-14.91,705.43,185.02,284.14,782.09,366.35,10.54,598.94,5.21,50.29,715.06,494.38,-159.06,375.39,-142.08,-83.19,481.22,504.60,-113.84,0.67,-183.12,-123.73,37.61,
48,1385975694692,16,0,0,552.73,-538.23,1109.41,549.29,-449.25,984.09,472.19,-412.12,1054.77,436.96,-346.41,921.30,483.30,-288.22,850.14,255.75,-349.65,1065.83,310.41,-89.57,948.65,208.54,144.07,734.76,440.24,8.25,745.86,-2.87,117.94,829.34,379.74,23.46,598.38,-2.59,71.53,686.36,517.69,-141.59,415.03,-143.27,-88.45,478.94,504.60,-113.84,0.67,-187.08,-116.79,38.41,
49,1385975694725,16,0,0,538.89,-548.93,1108.66,538.60,-449.18,980.36,451.13,-430.11,1048.75,423.83,-359.48,915.54,486.46,-287.20,844.61,-0.77,150.23,860.44,315.06,-84.34,942.51,216.01,150.20,729.95,448.21,-0.18,738.78,-1.04,90.68,749.79,369.28,7.83,588.02,106.71,191.88,439.18,517.33,-137.70,414.79,-146.66,-88.86,477.53,504.68,-113.74,-0.02,-180.86,-133.81,33.75,
50,1385975694759,16,0,0,540.94,-537.88,1108.54,536.42,-467.47,975.98,456.33,-427.75,1045.29,418.83,-364.46,910.09,486.77,-290.66,838.16,254.99,-351.02,1022.42,313.69,-79.30,933.72,218.36,172.99,761.37,447.92,-1.64,730.90,5.58,133.63,822.96,376.00,9.94,583.19,12.21,77.01,679.58,489.79,-181.73,368.47,-160.96,-95.77,472.98,503.13,-116.15,-0.90,-184.88,-127.11,34.48,
51,1385975694792,16,0,0,527.84,-548.90,1103.99,535.79,-452.17,973.61,456.73,-429.93,1040.46,409.85,-376.13,902.73,481.14,-301.32,829.31,248.45,-345.19,1015.87,322.25,-87.03,925.58,226.25,166.09,754.90,451.93,-3.22,723.96,12.40,139.08,818.88,359.90,-13.85,569.61,3.58,94.93,704.60,522.38,-150.97,410.97,-143.10,-78.41,476.88,506.73,-111.20,1.40,-203.98,-122.42,35.87,
52,1385975694825,16,0,0,525.97,-531.13,1100.81,530.56,-460.24,967.28,454.16,-432.25,1035.60,404.89,-383.35,893.87,486.68,-296.31,823.94,253.53,-344.62,1009.46,323.61,-76.67,917.57,243.41,179.03,752.33,456.81,-5.44,717.77,14.50,139.36,815.04,375.38,2.03,568.54,9.46,78.38,669.99,511.06,-164.59,405.32,-141.09,-85.94,475.78,504.68,-113.74,-0.02,-187.29,-108.21,42.56,
